Gemeindekennziffer;Politische Gemeinde;Ortschaftskennziffer;Ortschaftsname;Straßenkennziffer;Straßenname;Postleitzahl;Gemeindecode
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104855;Richibergstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104857;Pfarrhofstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104858;Dechant-Neureiter-Weg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104859;Dechanthof;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104860;Kirchweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104861;Siglhausweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104862;Stierlingweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104863;Weitfeldstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104864;Sägewerkweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104865;Weiherweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104866;Aussichtsweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104868;Siedlungsstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104869;Georgweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104870;Pfarrfeldweg;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;104871;Gewerbegebiet;5113;50329
50329;Sankt Georgen bei Salzburg;13865;Sankt Georgen bei Salzburg;112393;Sternhausweg;5113;50329
50329;Sankt Georgen bei Salzburg;13866;Seetal;104813;Bruckenholzer Straße;5113;50329
50329;Sankt Georgen bei Salzburg;13866;Seetal;104815;Holzhauser Straße;5113;50329
50329;Sankt Georgen bei Salzburg;13866;Seetal;104819;Koblerstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13866;Seetal;104821;Theaterweg;5113;50329
50329;Sankt Georgen bei Salzburg;13866;Seetal;104856;Seetal Straße;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104809;Oberndorfer Landesstraße;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104832;Jauchsdorfer Straße;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104892;Vollerer Straße;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104893;Wimpassing;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104894;Zeltsberg;5113;50329
50329;Sankt Georgen bei Salzburg;13868;Vollern;104895;Kellerholzweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104811;St. Georgener Landesstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104838;Pladenbachstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104839;Gemeindeweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104840;Dorfplatz;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104841;Waldstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104842;Oberechinger Landesstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104843;Schulstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104844;Marienweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104845;Lettens-Au-Straße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104846;Kräuterweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104847;Alte Landstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104848;Sportplatzstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104849;Oberfeldstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104850;Bürmooser Landesstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104851;Bachweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104852;Gartenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104853;Leitnweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104854;Entenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104863;Weitfeldstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104872;Unterechinger Straße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104876;Emeranweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104877;Lindenstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104878;Überfuhrstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104879;Mitterfeldstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104880;Bauernstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104881;Schusterweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104882;Bründlweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104883;Kapellenstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104884;Wetterkreuzstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104885;Blumenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104886;Tischlerstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104887;Käsereiweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104888;Edelweißstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104889;Forellenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104890;Weidenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104891;Brückenweg;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;104900;Moosbachstraße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;119835;Gewerbegebiet Oberfeld;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;121235;Maurer Straße;5113;50329
50329;Sankt Georgen bei Salzburg;17794;Eching;122915;Angerer Weg;5113;50329
50330;Sankt Gilgen;13869;Gschwand;087758;Gschwand;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104772;Schwand;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104773;Seestraße;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104774;Zinkenbacherstraße;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104775;Reith;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104776;Stockach;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104777;Farchen;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104778;Stadlmanngasse;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104779;Brunn;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104780;Adamgasse;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104781;Gamsjaga;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104782;Wunderer-Weg;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104783;Franzosenschanze;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104784;Waldeckstraße;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104785;Christian-Fritz-Weg;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104786;Salitererweg;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104787;Bahnstraße;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104788;Schusteranger;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104789;Schmiedsiedlung;5342;50330
50330;Sankt Gilgen;13869;Gschwand;104790;Panzlsiedlung;5342;50330
50330;Sankt Gilgen;13869;Gschwand;114533;Wasser-Wunder-Straße;5342;50330
50330;Sankt Gilgen;13869;Gschwand;125773;Bachweg;5342;50330
50330;Sankt Gilgen;13870;Laim;032637;Breitfeldweg;5340;50330
50330;Sankt Gilgen;13870;Laim;032643;Eisenstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;032648;Helenenstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;032649;Hochreitstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;032653;Laim;5340;50330
50330;Sankt Gilgen;13870;Laim;032662;Pöllingerstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;127361;Hansbauernweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127363;Irlreithstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;127365;Kochgütlweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127366;Lacknerweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127367;Laimstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;127372;Pinkenreithweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127381;Teichstraße;5340;50330
50330;Sankt Gilgen;13870;Laim;127382;Waldhäuslweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127385;Wilhelmweg;5340;50330
50330;Sankt Gilgen;13870;Laim;127390;Mühlenweg;5340;50330
50330;Sankt Gilgen;13871;Oberburgau;087759;Oberburgau;4866;50330
50330;Sankt Gilgen;13871;Oberburgau;087759;Oberburgau;5310;50330
50330;Sankt Gilgen;13872;Pöllach;032661;Pöllach;5340;50330
50330;Sankt Gilgen;13872;Pöllach;032662;Pöllingerstraße;5340;50330
50330;Sankt Gilgen;13872;Pöllach;095279;Claus-von-Gagernweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;100082;Steinwandweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127351;Agnesweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127353;Bergfeldsiedlung;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127354;Bergfeldweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127359;Fürstweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127360;Gschwandnerweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127364;Kleinerweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127368;Landesstraße;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127371;Obenauweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127373;Plombergweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127374;Reitnerstraße;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127376;Schillingerweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127379;Segenwald;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127383;Widingerweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127384;Wiesenweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127388;Ziegelbrennerweg;5340;50330
50330;Sankt Gilgen;13872;Pöllach;127389;Mühlbachs-Au;5340;50330
50330;Sankt Gilgen;13873;Ried;087760;Ried;5342;50330
50330;Sankt Gilgen;13873;Ried;087760;Ried;5360;50330
50330;Sankt Gilgen;13874;Sankt Gilgen;032634;Aberseestraße;5340;50330
50330;Sankt Gilgen;13874;Sankt Gilgen;032635;Achpointweg;5340;50330
